sample_time,computation_time,detection,fpic_rank,fpim_rank,fwaf_rank,fiml_rank,fx_rank
4.000145,0.002833,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.050214,0.002822,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.100308,0.002832,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.150428,0.002846,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.200304,0.002819,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.250138,0.002844,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.300184,0.002841,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.350144,0.002838,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.400168,0.002860,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.450197,0.003323,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.500194,0.003081,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.550160,0.002868,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.600513,0.002856,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.650362,0.002895,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.700320,0.002887,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.750312,0.002856,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.800338,0.002861,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.850587,0.002884,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.900347,0.002868,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.950344,0.002860,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.000397,0.002862,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.050236,0.002871,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.100195,0.002844,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.150212,0.002879,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.200323,0.002874,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.250350,0.002897,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.300320,0.002872,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.350424,0.004177,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.400217,0.002940,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.450262,0.002882,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.500369,0.002899,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.550368,0.002872,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.600365,0.002904,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.650239,0.002887,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.700247,0.002887,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.750400,0.002871,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.800615,0.002827,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.850401,0.002816,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.900253,0.002782,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.950287,0.002771,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.000393,0.002783,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.050435,0.002793,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.100269,0.002790,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.150262,0.002850,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.200373,0.002912,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.250406,0.002859,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.300745,0.002872,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.350269,0.002911,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.400403,0.002894,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.450444,0.002837,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.500255,0.002859,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.550505,0.002892,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.600420,0.002759,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.650438,0.002758,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.700483,0.002755,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.750432,0.002740,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.800404,0.002773,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.850609,0.002761,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.900305,0.002748,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.950410,0.002765,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.000477,0.002763,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.050319,0.002764,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.100625,0.002762,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.150469,0.002793,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.200324,0.002788,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.250559,0.002764,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.300433,0.002766,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.350331,0.002781,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.400543,0.002758,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.450731,0.002756,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.500304,0.002765,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.550369,0.002774,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.600461,0.002756,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.650341,0.002756,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.700374,0.002783,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.750732,0.002747,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.800714,0.002764,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.850466,0.002756,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.900501,0.002757,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.950345,0.002748,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.000462,0.002783,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.050518,0.002764,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.100623,0.002752,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.150474,0.002781,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.200338,0.002771,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.250373,0.002768,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.300538,0.002795,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.350386,0.002788,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.400496,0.002762,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.450516,0.002773,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.500402,0.002792,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.550555,0.002774,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.600394,0.002792,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.650732,0.002766,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.700581,0.002782,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.750414,0.002773,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.800544,0.002795,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.850452,0.002788,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.900520,0.002770,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.950402,0.002790,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.000910,0.002787,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.050415,0.002783,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.100538,0.002774,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.150689,0.002886,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.200432,0.002796,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.250612,0.002764,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.300405,0.002767,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.350545,0.002765,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.400438,0.002781,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.450597,0.002844,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.500745,0.002758,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.550816,0.002760,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.600417,0.002789,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.650646,0.002863,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.700453,0.002861,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.750709,0.002895,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.800448,0.003484,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.850606,0.004035,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.900468,0.003321,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.950912,0.002766,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.000473,0.002733,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.050670,0.002765,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.100623,0.002777,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.150500,0.002739,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.200628,0.002737,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.250517,0.002764,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.300643,0.002767,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.350682,0.002755,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.400796,0.002742,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.450646,0.002762,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.500476,0.002744,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.550634,0.002767,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.600493,0.002757,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.650852,0.002737,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.700659,0.002769,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.750706,0.002759,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.800490,0.002759,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.850549,0.002753,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.900674,0.002775,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.950683,0.002774,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.000655,0.002782,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.050666,0.003024,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.100665,0.002803,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.150514,0.002741,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.200765,0.002774,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.250718,0.002752,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.300694,0.002753,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.350549,0.002746,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.400670,0.002764,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.450610,0.002759,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.500560,0.002738,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.550669,0.002766,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.600546,0.002769,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.650751,0.002741,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.700599,0.002762,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.750732,0.002766,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.800934,0.002746,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.850593,0.002747,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.900740,0.002773,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.950727,0.002775,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.000562,0.002748,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.050804,0.002783,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.100701,0.002768,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.150564,0.002756,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.200705,0.002773,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.250758,0.002767,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.300585,0.002750,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.350724,0.002750,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.400716,0.002763,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.450708,0.002790,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.500615,0.002749,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.551026,0.002791,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.600748,0.002753,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.650788,0.002760,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.700625,0.002786,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.750633,0.002774,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.800739,0.002755,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.850780,0.002765,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.900867,0.002768,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.950712,0.002759,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.000669,0.002769,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.050641,0.002770,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.100616,0.002770,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.150790,0.002753,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.200788,0.002756,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.250794,0.002785,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.300803,0.002761,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.350799,0.002767,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.400759,0.002781,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.450815,0.002780,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.500807,0.002773,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.550711,0.002758,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.600698,0.002758,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.650740,0.002748,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.700692,0.002764,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.750685,0.002769,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.800740,0.002761,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.850982,0.002779,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.900834,0.002758,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.950849,0.002754,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.000789,0.002761,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.051015,0.002808,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.100797,0.002800,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.150830,0.002802,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.200798,0.002784,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.251047,0.002776,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.300689,0.002770,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.350708,0.002772,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.400676,0.002783,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.451005,0.002766,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.500926,0.002763,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.550864,0.002762,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.600850,0.002761,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.650742,0.002788,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.700707,0.002775,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.750749,0.002766,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.800944,0.002763,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.850858,0.002778,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.900870,0.002766,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.950731,0.002764,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.000712,0.002764,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.050911,0.002787,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.100890,0.002761,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.151003,0.002771,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.200745,0.002769,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.251122,0.002769,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.300868,0.002753,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.351099,0.002752,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.400759,0.002764,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.450863,0.002753,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.500896,0.002777,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.550935,0.002758,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.600752,0.002759,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.650930,0.002748,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.700880,0.002772,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.750755,0.002755,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.800745,0.002755,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.850915,0.002761,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.900899,0.002756,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.950790,0.002766,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.000880,0.002781,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.050933,0.002776,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.100760,0.002750,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.150830,0.002798,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.200885,0.002783,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.251115,0.002760,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.300781,0.002782,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.350931,0.002790,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.400944,0.002769,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.450822,0.002767,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.500908,0.002778,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.550942,0.002782,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.600792,0.002768,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.650910,0.002777,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.700958,0.002795,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.751067,0.002767,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.800918,0.002781,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.851076,0.002790,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.901262,0.002764,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.951077,0.002772,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.001046,0.002797,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.051177,0.002775,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.100952,0.002763,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.150971,0.002773,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.200842,0.002782,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.250976,0.002770,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.300982,0.002841,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.350818,0.002871,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.400945,0.002853,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.451191,0.002848,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.500856,0.002867,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.550961,0.002880,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.600840,0.002853,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.650890,0.002865,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.701291,0.002869,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.751017,0.002878,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.800969,0.002829,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.851022,0.002872,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.900851,0.002867,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.950988,0.002862,0,0.000000,0.000000,0.000000,0.000000,0.000000 
18.001033,0.002866,0,0.000000,0.000000,0.000000,0.000000,0.000000 
18.050879,0.002862,0,0.000000,0.000000,0.000000,0.000000,0.000000 
18.101259,0.002856,0,0.000000,0.000000,0.000000,0.000000,0.000000 
18.150905,0.002857,0,0.000000,0.000000,0.000000,0.000000,0.000000 
18.201087,0.002871,0,0.000000,0.000000,0.000000,0.000000,0.000000 
