sample_time,computation_time,detection,fpic_rank,fpim_rank,fwaf_rank,fiml_rank,fx_rank
1.299956,0.002861,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.350083,0.002814,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.400257,0.002843,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.449952,0.002825,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.500102,0.002838,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.549954,0.002848,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.600096,0.002806,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.649963,0.002824,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.700102,0.002826,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.749964,0.002805,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.800068,0.002807,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.849954,0.002797,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.900095,0.002846,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.950096,0.002770,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.000096,0.002795,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.050113,0.002795,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.099990,0.002800,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.150115,0.002800,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.200000,0.002803,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.250130,0.002795,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.299978,0.002769,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.350156,0.002793,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.400004,0.002787,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.450145,0.002798,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.500011,0.002776,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.550124,0.002815,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.600021,0.002769,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.650267,0.002780,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.700338,0.002817,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.750028,0.002792,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.800172,0.002786,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.850034,0.002837,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.900163,0.002808,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.950020,0.002771,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.000177,0.002796,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.050020,0.002812,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.100192,0.002767,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.150019,0.002775,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.200144,0.002814,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.250072,0.002812,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.300174,0.002781,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.350054,0.002798,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.400174,0.002801,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.450074,0.002785,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.500175,0.002808,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.550390,0.002794,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.600085,0.002796,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.650197,0.002774,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.700050,0.002767,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.750452,0.002787,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.800075,0.002806,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.850242,0.002769,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.900084,0.002787,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.950452,0.002769,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.000070,0.002801,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.050245,0.002837,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.100223,0.002822,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.150245,0.002809,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.200212,0.002799,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.250072,0.002811,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.300234,0.002803,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.350094,0.002840,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.400481,0.002791,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.450095,0.002785,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.500241,0.002811,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.550276,0.002814,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.600286,0.002797,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.650100,0.002785,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.700277,0.002787,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.750142,0.002781,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.800264,0.002788,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.850195,0.002880,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.900257,0.002777,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.950140,0.002794,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.000251,0.002751,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.050300,0.002795,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.100161,0.002795,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.150296,0.002792,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.200177,0.002800,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.250304,0.002791,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.300180,0.002798,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.350723,0.002799,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.400173,0.002760,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.450235,0.002796,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.500317,0.002793,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.550323,0.002787,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.600268,0.002774,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.650197,0.002800,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.700353,0.002765,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.750319,0.002807,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.800186,0.002779,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.850305,0.002793,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.900318,0.002809,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.950187,0.002785,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.000324,0.002784,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.050524,0.002801,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.100210,0.002799,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.150343,0.002774,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.200208,0.002809,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.250404,0.002853,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.300236,0.002791,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.350343,0.002798,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.400344,0.002806,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.450243,0.002799,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.500410,0.002757,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.550408,0.002762,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.600389,0.002776,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.650224,0.002763,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.700230,0.002785,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.750596,0.002789,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.800254,0.002788,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.850265,0.002801,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.900251,0.002777,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.950241,0.002781,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.000266,0.002786,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.050326,0.002791,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.100400,0.002811,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.150389,0.002777,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.200428,0.002778,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.250274,0.002800,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.300399,0.002782,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.350432,0.002805,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.400300,0.002771,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.450470,0.002800,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.500469,0.002781,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.550597,0.002793,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.600408,0.002793,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.650289,0.002782,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.700582,0.002789,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.750458,0.002787,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.800322,0.002776,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.850696,0.002802,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.900460,0.002790,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.950303,0.002783,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.000333,0.002777,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.050556,0.002798,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.100434,0.002776,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.150446,0.002770,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.200474,0.002776,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.250458,0.002791,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.300482,0.002788,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.350323,0.002801,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.400325,0.002785,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.450489,0.002812,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.500532,0.002792,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.550503,0.002851,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.600355,0.002814,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.650662,0.004552,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.700604,0.004158,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.750337,0.002780,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.800493,0.002770,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.850366,0.002791,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.900495,0.002799,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.950395,0.002775,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.000540,0.002792,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.050529,0.002781,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.100584,0.002778,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.150495,0.002806,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.200503,0.002786,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.250403,0.002798,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.300742,0.002785,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.350541,0.002791,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.400529,0.002789,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.450376,0.002793,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.500391,0.002763,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.550376,0.002788,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.600406,0.002789,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.650394,0.002784,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.700410,0.002779,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.750441,0.002800,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.800415,0.002779,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.850879,0.002784,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.900407,0.002789,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.950435,0.002782,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.000409,0.002816,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.050447,0.002801,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.100428,0.002790,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.150474,0.002804,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.200547,0.002808,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.250592,0.002805,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.300818,0.002805,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.350608,0.002803,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.400567,0.002835,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.450575,0.002778,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.500961,0.002793,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.550478,0.002786,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.600529,0.002817,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.650603,0.002804,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.700859,0.002823,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.750806,0.002782,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.800690,0.002796,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.850489,0.002823,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.900653,0.002822,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.950625,0.002818,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.000621,0.002831,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.050484,0.002844,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.100491,0.002831,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.150622,0.002820,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.200617,0.002817,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.250617,0.002848,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.300520,0.002838,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.350494,0.002840,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.400828,0.002825,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.450654,0.002849,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.501006,0.003479,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.550498,0.002827,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.600675,0.002820,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.650679,0.002833,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.700548,0.002799,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.750556,0.002828,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.800657,0.002830,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.850861,0.002790,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.900532,0.002825,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.950692,0.002835,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.000684,0.002811,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.050547,0.002798,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.100554,0.002851,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.150859,0.002794,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.200702,0.002818,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.250571,0.002823,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.300701,0.002807,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.350686,0.002786,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.401081,0.002805,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.450618,0.002833,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.500716,0.002812,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.550549,0.002804,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.600577,0.002830,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.650713,0.002822,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.700789,0.002826,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.750587,0.002808,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.800699,0.002798,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.850780,0.002808,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.900606,0.002803,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.950753,0.002816,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.000606,0.002816,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.050611,0.002775,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.101014,0.002775,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.150724,0.002784,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.200848,0.002786,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.250741,0.002792,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.300633,0.002779,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.350740,0.002779,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.400636,0.002803,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.450926,0.002783,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.500785,0.002792,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.550652,0.002781,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.600783,0.002800,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.650643,0.002791,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.700866,0.002772,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.750791,0.002789,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.800644,0.002782,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.851012,0.002791,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.900634,0.002779,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.950782,0.002786,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.000648,0.002783,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.050816,0.002767,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.100781,0.002792,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.150818,0.002783,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.200777,0.002773,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.250820,0.002788,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.301078,0.002854,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.350708,0.002795,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.400838,0.002770,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.450692,0.002787,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.500845,0.002774,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.550697,0.002768,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.600828,0.002794,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.650705,0.002788,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.700836,0.002777,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.750718,0.002784,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.800872,0.002833,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.851047,0.002792,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.900874,0.002778,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.951254,0.002791,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.000733,0.002788,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.051107,0.002784,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.100696,0.002784,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.150855,0.002782,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.201061,0.002764,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.250729,0.002793,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.300862,0.002787,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.350940,0.002798,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.400759,0.002803,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.450879,0.002792,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.500888,0.002784,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.550724,0.002780,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.600891,0.002790,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.650801,0.080942,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.701082,0.003286,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.750774,0.002864,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.800906,0.002814,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.850782,0.002815,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.900892,0.002824,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.951163,0.002831,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.000893,0.002805,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.050881,0.002816,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.100756,0.002820,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.150805,0.002824,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.200779,0.002819,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.250913,0.002826,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.300795,0.002827,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.350914,0.002810,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.400926,0.002813,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.450959,0.002813,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.501087,0.002805,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.551132,0.002831,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.601218,0.002811,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.650818,0.002836,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.700936,0.002820,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.750815,0.002839,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.800930,0.002832,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.850944,0.002805,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.900804,0.002810,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.950954,0.002875,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.000945,0.002853,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.051297,0.002824,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.101191,0.002835,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.150969,0.002805,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.200853,0.002795,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.251024,0.002820,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.300988,0.002797,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.350866,0.002801,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.400975,0.002787,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.450993,0.002794,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.500870,0.002789,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.550880,0.002803,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.601016,0.002810,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.651069,0.002806,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.700878,0.002786,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.750845,0.002789,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.800991,0.002833,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.851009,0.002818,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.901025,0.002799,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.950873,0.002806,0,0.000000,0.000000,0.000000,0.000000,0.000000 
18.000902,0.002808,0,0.000000,0.000000,0.000000,0.000000,0.000000 
18.051046,0.002787,0,0.000000,0.000000,0.000000,0.000000,0.000000 
18.101007,0.002790,0,0.000000,0.000000,0.000000,0.000000,0.000000 
18.151064,0.002791,0,0.000000,0.000000,0.000000,0.000000,0.000000 
18.200961,0.002790,0,0.000000,0.000000,0.000000,0.000000,0.000000 
